CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Num_Interactions_Last30Days,Avg_Response_Time_Min,Call_Resolution_Rate,CLV,Normalized_Response_Score,Engagement_Score,Sentiment_Score,Geography_Germany,Geography_Spain,Gender_Male,Customer_Lifecycle_Stage_At Risk,Customer_Lifecycle_Stage_Dormant,Customer_Lifecycle_Stage_Lead,Customer_Lifecycle_Stage_New,Predicted_Probability,Exited,Customer_Lifecycle_Stage
601,41,1,0.0,2,0,1,160607.06,14,49.6,0.58,0.0,0.020161290322580645,5.836032258064517,0.0,False,False,False,False,False,True,False,0.0095489845,0,Lead
850,29,1,0.0,2,1,1,197996.65,5,37.7,0.62,0.0,0.02652519893899204,2.2533050397877985,-0.1027,False,True,False,False,False,False,True,0.004764457,0,New
655,27,9,0.0,2,0,0,108008.05,3,50.5,0.99,0.0,0.019801980198019802,1.599960396039604,-0.5267,False,True,False,False,False,True,False,0.009747361,0,Lead
642,18,5,111183.53,2,0,1,10063.75,3,53.0,0.91,555917.65,0.018867924528301886,1.5677735849056607,-0.5267,True,False,True,False,False,False,True,0.00515733,0,New
536,35,8,0.0,1,1,0,171840.24,9,58.1,0.84,0.0,0.01721170395869191,3.9394423407917385,-0.4585,False,False,False,False,False,False,False,0.28731734,1,Active
667,33,4,127076.68,2,1,0,69011.66,10,24.1,0.54,0.0,0.04149377593360996,4.224298755186722,0.4754,True,False,False,False,False,False,True,0.23234104,0,New
680,48,8,115115.38,1,1,0,139558.6,1,37.9,0.74,0.0,0.026385224274406333,0.7012770448548812,0.4215,True,False,False,False,True,False,False,0.88206655,1,Dormant
627,62,3,143426.34,2,1,1,143104.3,13,32.5,0.55,430279.02,0.03076923076923077,5.426153846153846,0.1779,True,False,True,False,False,False,False,0.40064174,0,Active
836,41,7,150302.84,1,1,1,156036.19,13,23.5,0.73,1052119.88,0.0425531914893617,5.500510638297873,0.0,False,True,False,False,True,False,False,0.058002625,0,Dormant
777,43,1,0.0,2,1,0,21785.91,6,23.9,0.55,0.0,0.041841004184100423,2.6283682008368205,-0.1027,False,False,True,True,False,False,False,0.05472117,0,At Risk
595,36,6,85768.42,1,1,1,24802.77,11,25.1,0.96,514610.52,0.0398406374501992,4.7919681274900405,0.4215,False,True,True,False,False,False,False,0.034141514,0,Active
621,43,8,0.0,1,0,0,102806.6,11,47.2,0.62,0.0,0.0211864406779661,4.652237288135594,0.4215,False,True,False,False,False,False,True,0.5862783,0,New
649,41,4,115897.73,1,1,0,143544.48,4,53.8,0.65,0.0,0.01858736059479554,1.863717472118959,-0.4585,True,False,False,False,False,False,True,0.60329306,0,New
531,32,0,109570.21,2,1,1,172049.84,15,22.2,0.99,0.0,0.04504504504504505,6.405009009009009,0.5719,True,False,False,False,False,False,True,0.016976172,0,New
705,37,3,109974.22,1,1,1,36320.87,2,50.2,0.54,329922.66000000003,0.0199203187250996,1.01998406374502,0.5719,True,False,False,True,False,False,False,0.50222015,1,At Risk
812,34,5,103818.43,1,1,1,166038.27,13,34.8,0.66,519092.14999999997,0.02873563218390805,5.469747126436782,-0.4585,False,False,True,False,False,True,False,0.028340673,0,Lead
416,32,0,0.0,2,0,1,878.87,12,58.3,0.57,0.0,0.017152658662092625,5.031430531732419,0.4754,False,False,True,False,False,False,False,0.0018967882,0,Active
564,41,9,103522.75,2,1,1,34338.21,13,25.8,0.57,931704.75,0.03875968992248062,5.435751937984496,0.0,True,False,True,False,False,True,False,0.09750395,0,Lead
509,46,1,0.0,1,1,0,71244.59,6,14.8,0.83,0.0,0.06756756756756756,2.745513513513514,-0.4585,False,False,False,False,False,False,False,0.87538785,1,Active
850,22,2,0.0,2,1,1,9684.52,15,31.6,0.58,0.0,0.03164556962025316,6.238329113924051,0.4215,False,True,True,False,False,True,False,0.00040414772,0,Lead
532,40,5,0.0,2,0,1,177099.71,11,49.2,0.55,0.0,0.02032520325203252,4.6240650406504065,-0.1027,False,False,False,False,True,False,False,0.054736663,0,Dormant
602,35,8,0.0,1,1,1,22499.29,7,48.8,0.7,0.0,0.020491803278688527,3.0840983606557377,0.4215,False,False,True,False,True,False,False,0.32480687,0,Dormant
685,43,9,0.0,2,1,0,107811.28,13,24.2,0.9,0.0,0.04132231404958678,5.568264462809918,0.4754,False,True,True,False,False,True,False,0.06565602,0,Lead
815,38,2,48387.0,1,1,0,184796.84,12,53.9,1.0,0.0,0.01855287569573284,5.203710575139148,0.0,False,True,False,False,False,False,True,0.6567621,0,New
850,40,0,0.0,2,1,0,1099.95,7,13.2,0.72,0.0,0.07575757575757576,3.103151515151515,0.1779,False,False,False,False,True,False,False,0.040209346,0,Dormant
739,37,7,104960.46,1,0,1,80883.82,5,24.0,0.65,734723.2200000001,0.041666666666666664,2.268333333333333,-0.5267,False,False,True,True,False,False,False,0.025293712,0,At Risk
674,34,2,152797.9,1,1,0,175709.4,7,7.4,0.85,0.0,0.13513513513513511,3.1670270270270273,0.0,True,False,True,True,False,False,False,0.20108452,1,At Risk
648,34,3,0.0,1,1,0,54726.43,7,18.7,0.58,0.0,0.053475935828877004,3.0426951871657755,0.0,False,False,False,True,False,False,False,0.7806737,0,At Risk
582,50,6,96486.57,2,1,1,20344.02,13,58.2,0.76,578919.42,0.017182130584192438,5.507436426116839,-0.5267,True,False,False,True,False,False,False,0.78107804,0,At Risk
684,34,6,0.0,2,1,1,130928.22,5,20.2,0.65,0.0,0.04950495049504951,2.2699009900990097,0.4754,False,False,False,False,True,False,False,0.007846655,0,Dormant
648,53,6,111201.41,1,1,1,121542.29,3,9.3,0.78,667208.46,0.1075268817204301,1.5335053763440862,0.4215,False,True,False,False,False,False,True,0.111148655,0,New
686,39,4,157731.6,2,1,0,162820.6,2,11.0,0.57,0.0,0.09090909090909091,1.046181818181818,-0.5267,True,False,False,False,False,False,True,0.2003757,0,New
788,43,10,0.0,2,1,1,116111.51,12,38.3,0.57,0.0,0.026109660574412535,5.033221932114883,-0.5267,False,False,False,False,False,False,True,0.014764126,0,New
731,46,10,0.0,2,1,0,153015.42,10,51.6,0.65,0.0,0.01937984496124031,4.263875968992248,-0.4585,False,True,True,False,False,False,False,0.0987346,0,Active
634,43,3,212696.32,1,1,0,115268.86,3,19.5,0.53,0.0,0.05128205128205128,1.4222564102564104,0.1779,True,False,True,False,False,True,False,0.5280701,0,Lead
505,40,6,47869.69,2,1,1,155061.97,9,8.9,0.78,287218.14,0.11235955056179775,3.9344719101123595,0.4215,True,False,True,False,True,False,False,0.018339217,0,Dormant
464,38,3,116439.65,1,1,0,75574.48,2,6.2,0.62,0.0,0.16129032258064516,1.080258064516129,-0.1027,False,False,True,False,False,False,False,0.016763972,0,Active
650,41,3,128808.65,3,0,0,113677.53,2,56.2,0.86,0.0,0.01779359430604982,1.1475587188612102,0.1779,False,True,True,False,False,False,False,0.9976649,1,Active
730,39,1,99010.67,1,1,0,194945.8,13,24.1,0.78,0.0,0.04149377593360996,5.520298755186722,-0.5267,False,False,False,False,True,False,False,0.04161081,0,Dormant
530,55,4,120905.03,1,0,1,123475.88,6,6.6,0.55,483620.12,0.15151515151515152,2.650303030303031,-0.1027,False,False,False,True,False,False,False,0.097375184,1,At Risk
612,42,10,75497.51,1,0,0,149682.78,9,59.3,0.97,0.0,0.016863406408094434,3.991372681281619,-0.4585,False,False,False,False,False,False,True,0.3877025,0,New
804,38,3,124197.22,1,1,0,74692.06,11,34.0,0.5,0.0,0.029411764705882353,4.605882352941177,0.4754,False,True,False,False,True,False,False,0.05724269,0,Dormant
640,47,6,89799.46,2,0,1,13783.77,11,11.1,0.64,538796.76,0.0900900900900901,4.674018018018018,0.4754,False,False,False,False,False,False,False,0.71708244,1,Active
434,55,6,0.0,1,0,1,73562.05,5,44.4,0.82,0.0,0.022522522522522525,2.3325045045045045,-0.1027,False,True,True,False,True,False,False,0.72524124,1,Dormant
640,43,9,172478.15,1,1,0,191084.4,15,18.2,0.75,0.0,0.054945054945054944,6.310989010989011,-0.5267,False,True,True,False,False,True,False,0.6316398,1,Lead
473,40,8,152576.25,2,1,0,73073.68,9,38.2,0.77,0.0,0.026178010471204185,3.9132356020942414,0.4215,True,False,True,False,False,True,False,0.109069586,0,Lead
601,49,4,96252.98,2,1,0,104263.82,14,15.6,0.78,0.0,0.06410256410256411,5.924820512820514,-0.1027,True,False,False,True,False,False,False,0.45941615,0,At Risk
749,33,10,76692.22,1,0,1,30396.43,11,56.8,0.98,766922.2,0.017605633802816902,4.795521126760564,-0.1027,True,False,False,False,True,False,False,0.060109507,0,Dormant
822,50,7,0.0,2,1,1,10062.8,14,58.5,0.82,0.0,0.017094017094017096,5.931418803418804,0.5719,False,False,True,False,False,False,True,0.014007196,0,New
649,36,2,0.0,2,0,1,75035.48,5,24.1,0.87,0.0,0.04149377593360996,2.356298755186722,0.5719,False,False,False,False,False,True,False,0.060127378,0,Lead
719,48,5,0.0,2,0,0,78563.66,10,27.5,1.0,0.0,0.03636363636363636,4.407272727272727,0.4754,False,True,False,False,True,False,False,0.6212135,0,Dormant
554,39,10,0.0,2,1,1,18391.93,1,22.5,0.86,0.0,0.044444444444444446,0.7528888888888888,0.4215,False,False,False,False,False,True,False,0.04048464,0,Lead
726,26,1,80780.16,1,1,1,19225.85,5,29.9,0.77,80780.16,0.033444816053511704,2.314688963210702,-0.4585,False,True,False,False,False,True,False,0.17592826,0,Lead
803,45,7,0.0,2,1,1,128378.04,12,43.0,0.53,0.0,0.023255813953488372,5.016651162790698,-0.5267,False,True,False,True,False,False,False,0.0066314936,0,At Risk
850,32,2,128647.98,2,0,0,54416.18,12,59.7,0.75,0.0,0.01675041876046901,5.103350083752094,0.0,True,False,True,False,False,True,False,0.020700926,0,Lead
666,38,6,127043.09,1,1,1,8247.0,2,59.5,0.87,762258.54,0.01680672268907563,1.1513613445378152,0.5719,False,False,False,True,False,False,False,0.14208125,0,At Risk
537,28,3,157842.07,1,1,0,86911.49,13,37.4,0.5,0.0,0.026737967914438502,5.405347593582888,0.4215,False,False,True,False,True,False,False,0.11421717,0,Dormant
504,43,5,134740.19,2,1,0,181430.91,13,17.3,0.51,0.0,0.057803468208092484,5.415560693641618,0.1779,True,False,True,False,True,False,False,0.22995695,0,Dormant
626,52,0,0.0,2,1,0,32159.46,14,9.8,0.59,0.0,0.1020408163265306,5.856408163265306,0.4215,False,False,False,True,False,False,False,0.491173,1,At Risk
696,28,4,172646.82,1,1,1,116471.43,6,38.5,0.79,690587.28,0.025974025974025976,2.721194805194805,0.4754,False,False,True,True,False,False,False,0.043590937,0,At Risk
602,29,5,103907.28,1,1,0,161229.84,3,46.6,0.9,0.0,0.02145922746781116,1.5642918454935626,0.4215,False,True,True,False,False,False,False,0.016288942,0,Active
670,30,3,133446.34,1,0,0,3154.95,4,20.0,0.54,0.0,0.05,1.826,-0.4585,False,True,True,False,False,True,False,0.060659338,0,Lead
511,48,6,149726.08,1,0,0,88307.87,3,51.0,0.58,0.0,0.0196078431372549,1.4359215686274511,0.4754,True,False,True,False,False,False,False,0.80678326,1,Active
529,31,6,152310.55,1,1,0,13054.25,10,23.6,0.8,0.0,0.0423728813559322,4.328474576271187,-0.5267,False,False,False,False,True,False,False,0.18780284,0,Dormant
637,44,2,0.0,2,1,0,149665.65,8,14.2,0.58,0.0,0.07042253521126761,3.446084507042254,0.5719,False,False,False,False,False,False,True,0.07014157,0,New
520,30,4,145222.99,2,0,0,145160.96,4,41.0,0.87,0.0,0.024390243902439025,1.952878048780488,-0.5267,False,True,False,False,False,False,False,0.26379326,0,Active
565,34,7,0.0,1,0,0,74593.84,11,46.6,0.82,0.0,0.02145922746781116,4.732291845493563,0.1779,False,False,True,False,False,False,True,0.053445466,0,New
559,28,3,152264.81,1,0,0,64242.31,1,54.8,0.75,0.0,0.018248175182481754,0.7036496350364965,-0.5267,True,False,False,False,True,False,False,0.61313915,0,Dormant
689,55,4,0.0,2,1,1,58442.25,13,5.4,0.65,0.0,0.18518518518518517,5.497037037037037,0.4215,False,True,False,False,False,False,True,0.074991375,0,New
673,59,0,178058.06,2,0,1,21063.71,12,34.7,0.61,0.0,0.02881844380403458,5.049763688760807,0.5719,False,False,True,True,False,False,False,0.088716716,1,At Risk
645,31,1,128927.93,1,1,1,2850.01,13,57.4,0.78,128927.93,0.017421602787456445,5.5154843205574915,0.0,True,False,False,False,False,False,False,0.24998176,0,Active
541,39,6,109844.81,1,1,0,25289.23,5,51.4,0.52,0.0,0.019455252918287938,2.2118910505836578,-0.1027,False,False,False,False,True,False,False,0.27687165,0,Dormant
758,39,6,127357.76,1,0,1,56577.0,7,20.0,0.97,764146.5599999999,0.05,3.198,-0.5267,False,False,False,False,False,True,False,0.034979846,0,Lead
483,30,9,0.0,2,0,0,136356.97,15,14.0,0.61,0.0,0.07142857142857142,6.258285714285714,0.5719,False,False,False,False,False,False,False,0.008681635,0,Active
575,43,3,0.0,1,1,0,83594.51,3,51.5,0.95,0.0,0.019417475728155338,1.583883495145631,-0.4585,False,True,True,False,False,True,False,0.39849347,0,Lead
526,35,5,0.0,2,1,1,105618.14,4,30.9,0.73,0.0,0.03236245954692557,1.8984724919093852,0.0,False,True,True,False,False,False,False,0.008329282,0,Active
612,31,8,117989.76,1,1,1,54129.86,12,52.4,0.67,943918.08,0.019083969465648856,5.07181679389313,-0.1027,False,False,False,False,True,False,False,0.17538653,0,Dormant
605,33,4,0.0,2,0,1,83700.66,5,8.9,0.72,0.0,0.11235955056179775,2.3104719101123594,0.1779,False,False,False,False,False,False,False,0.022166293,0,Active
633,32,1,104001.38,1,0,1,36642.65,6,30.5,0.68,104001.38,0.03278688524590164,2.678557377049181,0.0,False,False,False,False,False,False,False,0.06983548,0,Active
661,30,7,0.0,2,1,0,72196.57,7,6.8,0.81,0.0,0.14705882352941177,3.153411764705883,-0.5267,False,False,False,False,False,False,False,0.0960785,0,Active
633,33,3,0.0,2,1,0,191111.02,9,22.3,0.93,0.0,0.04484304932735426,3.980968609865471,-0.5267,False,False,False,False,False,False,False,0.008221536,0,Active
644,37,6,117271.8,2,1,0,104217.96,2,21.3,0.99,0.0,0.046948356807511735,1.2053896713615024,-0.1027,False,False,True,True,False,False,False,0.038546465,1,At Risk
505,37,10,122453.97,2,1,1,52693.99,4,28.0,0.96,1224539.7,0.03571428571428571,1.991142857142857,0.4215,True,False,False,True,False,False,False,0.02221214,0,At Risk
679,39,7,91187.9,1,0,1,6075.36,7,27.5,0.84,638315.2999999999,0.03636363636363636,3.1432727272727274,0.4215,False,True,False,True,False,False,False,0.11841926,0,At Risk
551,38,10,0.0,2,1,1,216.27,12,56.8,0.81,0.0,0.017605633802816902,5.127521126760564,0.5719,False,False,False,False,True,False,False,0.017146539,0,Dormant
665,39,10,46323.57,1,1,0,136812.02,15,5.5,0.72,0.0,0.18181818181818182,6.324363636363636,-0.1027,False,False,True,False,True,False,False,0.40495044,0,Dormant
751,38,7,0.0,2,0,0,90839.61,11,33.2,0.72,0.0,0.03012048192771084,4.694024096385543,0.4215,False,True,True,True,False,False,False,0.035957545,0,At Risk
788,37,8,141541.25,1,0,0,66013.27,14,6.0,0.92,0.0,0.16666666666666666,6.001333333333334,0.0,False,True,True,False,True,False,False,0.06268988,0,Dormant
684,27,2,134603.88,1,1,1,71725.73,5,30.0,0.57,269207.76,0.03333333333333333,2.2346666666666666,0.1779,False,False,True,True,False,False,False,0.011532166,0,At Risk
717,35,5,103214.71,1,1,0,172172.7,6,21.2,0.7,0.0,0.04716981132075472,2.689433962264151,0.1779,True,False,False,True,False,False,False,0.4467765,0,At Risk
679,32,0,88335.05,1,0,0,159584.81,15,13.3,0.82,0.0,0.07518796992481203,6.343037593984962,-0.5267,True,False,False,False,False,False,False,0.08978075,0,Active
521,77,6,0.0,2,1,1,49054.1,4,25.2,0.83,0.0,0.03968253968253968,1.939936507936508,0.4754,False,False,False,False,False,False,False,0.001082756,0,Active
726,31,9,0.0,2,1,1,106117.3,6,50.9,0.74,0.0,0.019646365422396856,2.6999292730844795,0.1779,False,False,True,True,False,False,False,0.009272761,0,At Risk
547,42,1,142703.4,1,1,0,86207.49,12,11.8,0.67,0.0,0.0847457627118644,5.084949152542373,0.1779,True,False,False,False,True,False,False,0.6419708,1,Dormant
504,34,0,54980.81,1,1,1,136909.88,15,42.6,0.58,0.0,0.023474178403755867,6.236694835680751,0.4215,False,True,True,False,False,True,False,0.035395995,0,Lead
754,39,8,129401.87,1,1,1,87684.93,1,46.5,0.91,1035214.96,0.021505376344086023,0.7683010752688172,-0.1027,True,False,False,False,True,False,False,0.09487155,0,Dormant
775,36,2,109949.05,2,0,1,71682.54,4,27.1,0.81,219898.1,0.03690036900369004,1.931380073800738,-0.4585,True,False,True,False,False,False,False,0.042605538,0,Active
714,46,1,0.0,1,1,0,152167.79,3,12.0,0.98,0.0,0.08333333333333333,1.6086666666666667,0.4215,False,False,True,False,False,True,False,0.73770714,1,Lead
568,36,10,153610.61,1,1,1,54083.8,14,13.7,0.76,1536106.0999999999,0.07299270072992702,5.918598540145986,0.0,False,True,False,True,False,False,False,0.002645324,1,At Risk
704,27,5,147004.34,1,1,0,64381.33,4,18.1,0.68,0.0,0.055248618784530384,1.8830497237569062,0.4754,True,False,True,False,False,False,True,0.20130384,1,New
719,61,5,0.0,2,0,1,29132.43,12,59.7,0.73,0.0,0.01675041876046901,5.095350083752094,-0.1027,False,False,True,True,False,False,False,0.025742488,0,At Risk
828,42,10,0.0,1,1,1,186071.14,15,55.2,0.58,0.0,0.018115942028985508,6.235623188405797,0.4754,False,True,True,True,False,False,False,0.09247134,0,At Risk
615,32,7,92199.84,1,1,1,2755.53,7,43.9,0.79,645398.88,0.022779043280182234,3.120555808656037,-0.5267,False,False,True,False,False,False,True,0.035671357,0,New
621,46,6,141078.37,1,0,0,34580.8,11,51.2,0.98,0.0,0.01953125,4.795906250000001,0.5719,True,False,True,False,False,False,False,0.66706717,1,Active
622,23,8,0.0,2,1,1,131389.39,8,55.9,0.54,0.0,0.017889087656529516,3.419577817531306,0.1779,False,True,False,False,False,True,False,0.012295626,0,Lead
589,28,7,0.0,2,1,0,151645.96,13,20.2,0.89,0.0,0.04950495049504951,5.56590099009901,-0.5267,False,False,True,False,True,False,False,0.0034969635,0,Dormant
754,47,1,185513.67,1,1,0,27438.83,5,43.8,0.78,0.0,0.022831050228310504,2.3165662100456625,0.1779,False,False,False,False,False,False,False,0.89544684,0,Active
549,36,6,139422.37,1,0,0,83983.39,12,14.0,0.52,0.0,0.07142857142857142,5.022285714285715,0.0,True,False,True,True,False,False,False,0.22821368,1,At Risk
490,33,1,0.0,2,1,1,80792.83,5,33.1,0.73,0.0,0.030211480362537763,2.2980422960725075,0.0,False,False,True,False,False,False,False,0.00665413,0,Active
643,30,5,94443.77,1,1,1,165614.4,12,40.2,0.64,472218.85000000003,0.02487562189054726,5.0609751243781105,0.0,False,False,True,False,False,False,True,0.039599486,0,New
548,38,0,178056.54,2,1,0,38434.73,7,50.4,0.96,0.0,0.01984126984126984,3.187968253968254,-0.4585,False,True,True,True,False,False,False,0.13764073,0,At Risk
651,46,4,89743.05,1,1,0,156425.57,8,8.6,0.96,0.0,0.11627906976744186,3.6072558139534885,-0.1027,False,True,False,False,False,False,False,0.49779215,1,Active
678,55,5,0.0,1,0,1,196794.11,6,6.3,0.79,0.0,0.15873015873015872,2.747746031746032,-0.4585,False,False,False,False,False,False,False,0.5477912,1,Active
407,37,1,0.0,1,1,1,49161.12,7,52.7,0.82,0.0,0.018975332068311195,3.1317950664136625,-0.4585,False,True,True,True,False,False,False,0.6269,1,At Risk
683,30,1,113257.2,1,1,1,65035.02,11,58.7,0.69,113257.2,0.017035775127768313,4.679407155025554,0.5719,False,True,True,False,False,False,False,0.0104370555,0,Active
629,45,7,129818.39,3,1,0,9217.55,1,22.1,0.92,0.0,0.04524886877828054,0.7770497737556561,0.1779,True,False,False,False,False,False,False,0.99797577,1,Active
736,27,5,51522.75,1,0,1,192131.77,1,42.2,0.8,257613.75,0.023696682464454975,0.7247393364928911,0.5719,False,False,True,False,True,False,False,0.17631304,0,Dormant
538,31,0,0.0,2,0,0,179453.66,15,51.9,0.61,0.0,0.01926782273603083,6.2478535645472055,-0.1027,False,True,False,False,False,False,False,0.017072318,0,Active
655,37,9,121342.24,1,1,1,180241.44,11,26.4,0.58,1092080.1600000001,0.03787878787878788,4.639575757575758,-0.5267,True,False,True,False,False,False,False,0.18359266,0,Active
738,33,3,122134.4,2,0,1,27867.59,4,34.1,0.51,366403.19999999995,0.029325513196480937,1.8098651026392962,-0.5267,False,True,False,False,True,False,False,0.06687181,0,Dormant
588,59,4,0.0,2,1,1,27435.41,14,40.2,0.91,0.0,0.02487562189054726,5.96897512437811,0.0,False,True,True,False,False,False,False,0.06334716,0,Active
736,57,9,95295.39,1,1,0,28434.44,9,39.6,0.57,0.0,0.025252525252525252,3.8330505050505055,0.4754,True,False,True,False,False,False,False,0.9268408,1,Active
623,40,5,118788.57,1,1,0,192867.4,6,51.0,0.99,0.0,0.0196078431372549,2.7999215686274512,0.1779,False,False,True,False,True,False,False,0.06444951,0,Dormant
549,45,6,124240.93,1,1,1,146372.51,12,10.8,0.81,745445.58,0.09259259259259259,5.142518518518519,0.0,True,False,True,False,False,False,False,0.52370167,0,Active
630,31,0,0.0,2,1,1,34475.14,5,51.0,0.61,0.0,0.0196078431372549,2.2479215686274507,0.1779,False,False,True,True,False,False,False,0.0028668984,0,At Risk
494,35,9,112727.06,2,1,0,183752.91,3,11.5,0.75,0.0,0.08695652173913043,1.5173913043478262,0.4754,False,False,False,True,False,False,False,0.034463026,0,At Risk
671,36,2,116695.27,1,0,0,193201.86,3,7.5,0.52,0.0,0.13333333333333333,1.4346666666666668,-0.5267,True,False,True,False,True,False,False,0.43648478,0,Dormant
785,38,1,0.0,1,1,0,134964.85,7,51.3,0.83,0.0,0.019493177387914232,3.135898635477583,-0.5267,False,False,False,True,False,False,False,0.4393929,1,At Risk
724,29,4,0.0,1,1,0,8982.75,8,21.1,0.68,0.0,0.04739336492890995,3.4814786729857823,0.4754,False,False,True,True,False,False,False,0.076254435,0,At Risk
532,42,1,159024.71,1,1,0,100982.93,15,26.6,0.76,0.0,0.03759398496240601,6.311518796992481,-0.4585,False,False,True,False,False,False,False,0.11254506,1,Active
747,29,7,117726.33,1,1,1,175398.34,8,37.2,0.65,824084.31,0.026881720430107524,3.4653763440860215,0.5719,True,False,True,False,False,False,False,0.1015978,0,Active
598,43,5,0.0,3,1,1,100722.72,3,54.7,0.52,0.0,0.018281535648994516,1.411656307129799,0.0,False,False,False,False,False,False,False,0.96232927,1,Active
647,35,3,192407.97,1,1,1,40145.28,12,55.3,0.52,577223.91,0.018083182640144666,5.0116166365280295,0.1779,True,False,True,False,False,True,False,0.16956583,0,Lead
590,43,8,0.0,2,1,1,143628.31,11,32.8,0.76,0.0,0.030487804878048783,4.71009756097561,0.4754,False,False,True,False,False,True,False,0.0376489,0,Lead
713,38,7,144606.22,1,1,1,56594.36,7,59.4,0.94,1012243.54,0.016835016835016835,3.1793670033670036,0.0,True,False,False,False,False,False,False,0.8063859,1,Active
791,36,6,111168.97,1,1,1,189969.91,11,11.1,0.93,667013.8200000001,0.0900900900900901,4.790018018018018,0.4754,False,False,True,False,False,True,False,0.047822747,0,Lead
620,29,1,138740.24,2,0,0,154700.61,3,33.0,0.66,0.0,0.030303030303030304,1.4700606060606063,0.0,False,False,False,False,False,True,False,0.050352745,0,Lead
637,30,1,122185.53,1,1,0,102566.46,3,10.0,0.55,0.0,0.1,1.4400000000000002,0.5719,True,False,True,False,False,False,False,0.048518844,1,Active
544,32,9,110728.39,1,1,1,14559.62,9,34.9,0.95,996555.51,0.02865329512893983,3.985730659025788,-0.4585,False,False,False,False,False,False,True,0.081695765,0,New
637,40,6,0.0,2,1,1,181610.6,2,33.2,0.81,0.0,0.03012048192771084,1.1300240963855424,-0.5267,False,True,False,False,False,False,False,0.0695806,0,Active
658,42,8,102870.93,1,0,1,103764.55,15,56.9,0.53,822967.44,0.01757469244288225,6.215514938488576,0.4215,False,False,True,False,False,False,True,0.23022865,1,New
714,51,4,88308.87,3,0,0,5862.53,13,42.6,0.91,0.0,0.023474178403755867,5.568694835680751,-0.1027,False,False,False,False,False,False,False,0.99741685,1,Active
642,33,4,84607.34,2,0,1,60059.47,8,37.7,0.86,338429.36,0.02652519893899204,3.5493050397877983,0.1779,False,False,False,True,False,False,False,0.042911317,0,At Risk
613,43,4,140681.68,1,0,1,20134.07,9,9.1,0.87,562726.72,0.10989010989010989,3.969978021978022,0.4215,True,False,False,False,False,False,True,0.80438805,0,New
684,32,3,102630.13,2,1,1,127433.47,5,33.6,0.9,307890.39,0.02976190476190476,2.365952380952381,0.4754,True,False,True,True,False,False,False,0.05965564,0,At Risk
701,48,1,92072.68,1,1,1,133992.36,15,51.8,0.87,92072.68,0.019305019305019305,6.3518610038610035,0.1779,True,False,False,False,True,False,False,0.5728137,0,Dormant
615,30,9,0.0,1,1,0,87347.82,14,30.2,0.83,0.0,0.033112582781456956,5.938622516556292,0.4754,False,False,False,False,True,False,False,0.11420128,0,Dormant
599,39,2,188976.89,2,0,1,176142.09,13,47.9,0.87,377953.78,0.020876826722338204,5.552175365344468,-0.1027,True,False,True,False,False,False,False,0.011845003,0,Active
554,26,7,92606.86,2,1,0,192709.69,4,6.2,0.87,0.0,0.16129032258064516,1.9802580645161292,0.5719,False,False,False,False,False,True,False,0.019071866,0,Lead
589,19,9,83495.11,1,1,1,143022.31,7,23.7,0.63,751455.99,0.04219409282700422,3.0604388185654012,0.0,True,False,False,False,False,True,False,0.019707348,1,Lead
653,43,0,0.0,2,1,0,27862.58,2,54.6,0.85,0.0,0.018315018315018316,1.1436630036630038,0.4215,False,False,True,False,True,False,False,0.048417315,0,Dormant
633,33,4,137847.41,2,1,0,98349.13,5,19.5,0.57,0.0,0.05128205128205128,2.23825641025641,-0.1027,False,True,True,True,False,False,False,0.07334741,0,At Risk
762,28,3,125155.83,2,1,1,106024.02,4,50.3,0.72,375467.49,0.019880715705765408,1.8919761431411533,-0.1027,True,False,True,False,False,True,False,0.043383665,0,Lead
743,39,3,119695.75,1,0,1,26136.13,10,13.4,0.54,359087.25,0.07462686567164178,4.230925373134329,0.5719,True,False,True,True,False,False,False,0.15906352,0,At Risk
714,45,0,124693.48,1,0,1,187194.15,15,48.5,0.54,0.0,0.020618556701030927,6.220123711340206,0.4754,False,True,True,False,True,False,False,0.6757521,0,Dormant
827,60,2,0.0,2,0,1,60615.83,11,11.0,0.76,0.0,0.09090909090909091,4.722181818181819,0.1779,False,False,False,True,False,False,False,0.04486779,0,At Risk
595,35,8,0.0,1,1,0,100015.79,14,12.4,0.55,0.0,0.08064516129032258,5.836129032258065,-0.5267,False,True,True,False,False,True,False,0.5268186,1,Lead
663,36,10,0.0,2,1,0,136349.55,12,6.7,0.57,0.0,0.14925373134328357,5.057850746268657,0.5719,False,False,True,False,False,False,False,0.043822102,0,Active
544,37,2,0.0,2,0,0,135067.02,13,37.7,0.69,0.0,0.02652519893899204,5.481305039787799,0.5719,False,True,True,False,False,False,True,0.035960123,0,New
775,32,8,121669.23,1,0,1,125898.39,13,34.0,0.6,973353.84,0.029411764705882353,5.445882352941177,0.0,True,False,True,False,False,True,False,0.5124574,0,Lead
702,36,2,105264.88,2,1,1,52909.87,8,50.4,0.72,210529.76,0.01984126984126984,3.491968253968254,0.4215,True,False,False,False,False,True,False,0.19011287,0,Lead
583,42,4,0.0,2,1,0,17439.66,9,54.8,0.91,0.0,0.018248175182481754,3.9676496350364965,0.4754,False,False,False,True,False,False,False,0.024362925,0,At Risk
